Leaf_Feature,Coefficient
gbdt_leaf_14_23,0.22560139045265695
gbdt_leaf_25_54,0.22545029894710608
gbdt_leaf_25_29,-0.22540574313108055
gbdt_leaf_17_35,0.22520373952909523
gbdt_leaf_20_16,-0.22494043163638736
gbdt_leaf_27_46,-0.22482913110195726
gbdt_leaf_7_50,0.22465885864511298
gbdt_leaf_8_57,-0.2237143843781405
gbdt_leaf_31_46,0.22371035868629932
gbdt_leaf_30_35,0.22295659928220937
gbdt_leaf_4_45,0.22294723626576038
gbdt_leaf_12_16,0.22278539098998046
gbdt_leaf_27_59,0.2227315873223613
gbdt_leaf_23_15,-0.22238168412460527
gbdt_leaf_21_11,-0.22199239484554234
gbdt_leaf_31_42,0.221939549125292
gbdt_leaf_11_39,0.22141587534340193
gbdt_leaf_15_23,0.22133125745117052
gbdt_leaf_14_13,0.22078519204751376
gbdt_leaf_21_52,0.22066149965378448
gbdt_leaf_28_40,-0.22002810824654773
gbdt_leaf_27_43,-0.219861692555186
gbdt_leaf_18_23,0.2197518797955676
gbdt_leaf_15_15,0.21945993655603163
gbdt_leaf_19_63,0.21941500540279
gbdt_leaf_19_24,0.21940041415504424
gbdt_leaf_16_45,0.21906533061302136
gbdt_leaf_29_43,0.21893562095440597
gbdt_leaf_6_20,-0.21883937050098962
gbdt_leaf_6_56,0.2187757525362262
gbdt_leaf_16_37,0.21873985252732225
gbdt_leaf_28_63,0.21850163958364677
gbdt_leaf_31_53,-0.21830570876173758
gbdt_leaf_20_3,-0.21808660055431325
gbdt_leaf_31_51,0.21749627904310787
gbdt_leaf_11_8,0.2171238156617444
gbdt_leaf_24_17,0.21707873675220596
gbdt_leaf_8_29,0.21686432493377478
gbdt_leaf_5_0,0.21679256982676218
gbdt_leaf_4_13,0.2165928676744852
gbdt_leaf_18_52,-0.21657723029901477
gbdt_leaf_4_63,0.2163348752898459
gbdt_leaf_9_58,-0.21615835899929814
gbdt_leaf_20_28,0.2160241654027856
gbdt_leaf_15_14,-0.21571072523566803
gbdt_leaf_26_32,-0.21567834979741105
gbdt_leaf_14_18,0.2155937599542821
gbdt_leaf_21_58,-0.21540149303338021
gbdt_leaf_24_27,0.21530796205868855
gbdt_leaf_28_32,0.2152674269760639
